sp1,0
sp2,0
sp3,1
sp4,1
sp5,1
sp7,1
sp9,1
sp10,1
sp11,0
sp12,1
sp13,0
sp14,1
sp15,1
sp16,1
sp17,1
sp18,1
sp19,0
sp20,1
sp21,1
sp22,1
sp23,1
sp24,1
sp25,1
sp26,1
sp27,1
sp28,0
sp29,0
